Employee_ID,Date,Print_Count,Print_Volume_MB,Odd_Hours_Print_Count,Odd_Hours_Print_Volume_MB,Total_Presence_Hours,Odd_Hours_Entry,Foreign_Travel_Count,Travel_To_Hostile_Countries_Count,Country_Of_Origin,Country_Risk_Score,Foreign_Citizenship,Criminal_Record,Medical_Issues,Security_Violations,Disciplinary_Actions,Suspicious_Flag
119,2023-10-24,2.4,4.8,0.2,0.4,8.4,Yes,1,0,France,2,Yes,No,No,No,No,0
131,2023-10-24,2.3,4.6,0.2,0.4,8.9,Yes,1,0,France,2,Yes,No,No,No,No,0
140,2023-10-24,1.7,3.4,0.4,0.8,8.0,Yes,0,0,Spain,2,Yes,No,No,No,No,0
145,2023-10-24,2.4,4.8,0.2,0.4,8.9,Yes,1,0,Israel,1,No,No,No,No,No,0
148,2023-10-24,0.7,1.4,0.2,0.4,8.7,Yes,1,0,Spain,2,Yes,No,No,No,No,0
149,2023-10-24,1.7,3.4,0.2,0.4,8.9,Yes,1,0,France,2,Yes,No,No,No,No,0
150,2023-10-24,1.8,3.6,0.3,0.6,8.6,Yes,1,0,Spain,2,Yes,No,No,No,No,0
160,2023-10-24,0.3,0.6,0.0,0.0,8.8,No,0,0,France,2,Yes,No,No,No,No,0
172,2023-10-24,0.7,1.4,0.2,0.4,8.0,Yes,0,0,Japan,2,Yes,No,No,No,No,0
175,2023-10-24,1.9,3.8,0.1,0.2,8.1,Yes,1,0,Israel,1,Yes,No,No,No,No,0
185,2023-10-24,1.6,3.2,0.5,1.0,9.0,Yes,1,0,Italy,2,No,No,No,No,No,0
11,2023-10-25,1.2,2.4,0.1,0.2,9.0,Yes,0,0,Germany,2,Yes,No,Yes,No,No,0
23,2023-10-25,2.5,5.0,0.0,0.0,8.4,No,1,0,UK,2,Yes,No,No,No,No,0
25,2023-10-25,1.9,3.8,0.2,0.4,8.6,Yes,0,0,UK,2,Yes,No,Yes,No,No,0
28,2023-10-25,1.1,2.2,0.2,0.4,8.8,Yes,1,0,UK,2,Yes,No,No,No,No,0
50,2023-10-25,2.6,5.2,0.4,0.8,8.9,Yes,1,0,Italy,2,Yes,No,No,No,No,0
67,2023-10-25,2.6,5.2,0.0,0.0,8.6,No,1,0,UK,2,Yes,No,No,No,No,0
67,2023-10-25,0.0,0.0,0.5,1.0,8.6,Yes,0,0,Germany,2,Yes,No,Yes,No,No,0
106,2023-10-25,0.3,0.6,0.4,0.8,8.5,Yes,1,0,UK,2,Yes,No,No,No,No,0
139,2023-10-25,2.5,5.0,0.1,0.2,8.7,Yes,1,0,Spain,2,Yes,No,No,No,No,0
140,2023-10-25,1.5,3.0,0.4,0.8,8.4,Yes,0,0,France,2,Yes,No,No,No,No,0
161,2023-10-25,9.7,19.4,2.8,5.6,11.8,Yes,1,1,China,6,Yes,No,No,No,No,1
174,2023-10-25,1.7,3.4,0.2,0.4,8.0,Yes,1,0,Japan,2,Yes,No,No,No,No,0
174,2023-10-25,7.6,15.2,2.1,4.2,11.9,Yes,1,2,Russia,8,Yes,No,No,Yes,No,1
185,2023-10-25,2.8,5.6,0.1,0.2,8.8,Yes,0,0,Italy,2,Yes,No,No,No,No,0
2,2023-10-26,2.3,4.6,0.3,0.6,8.1,Yes,0,0,USA,2,Yes,No,Yes,No,No,0
8,2023-10-26,0.8,1.6,0.3,0.6,8.5,Yes,0,0,Japan,2,Yes,No,No,No,No,0
10,2023-10-26,3.6,7.2,0.8,1.6,9.3,Yes,1,0,Ukraine,7,Yes,No,Yes,Yes,Yes,1
25,2023-10-26,0.8,1.6,0.4,0.8,8.9,Yes,0,0,Israel,1,No,No,No,No,No,0
32,2023-10-26,6.1,12.2,1.4,2.8,10.4,Yes,2,0,Iran,9,Yes,No,No,No,Yes,1
61,2023-10-26,0.9,1.8,0.4,0.8,8.8,Yes,0,0,USA,2,Yes,No,No,No,No,0
66,2023-10-26,1.7,3.4,0.1,0.2,8.7,Yes,0,0,France,2,Yes,No,No,No,No,0
106,2023-10-26,3.6,7.2,0.7,1.4,8.8,Yes,0,0,Russia,8,Yes,No,No,No,Yes,1
123,2023-10-26,1.6,3.2,0.2,0.4,9.0,Yes,0,0,Japan,2,No,No,No,No,No,0
156,2023-10-26,2.8,5.6,0.0,0.0,8.4,No,0,0,France,2,Yes,No,No,No,No,0
191,2023-10-26,2.8,5.6,0.0,0.0,8.4,No,0,0,USA,2,Yes,No,No,No,No,0
8,2023-10-27,1.2,2.4,0.1,0.2,8.6,Yes,1,0,Spain,2,Yes,No,Yes,No,No,0
14,2023-10-27,2.9,5.8,0.1,0.2,8.2,Yes,1,0,Israel,1,No,No,No,No,No,0
24,2023-10-27,0.5,1.0,0.5,1.0,8.1,Yes,1,0,USA,2,Yes,No,No,No,No,0
32,2023-10-27,0.9,1.8,0.2,0.4,8.2,Yes,0,0,Japan,2,Yes,No,Yes,No,No,0
34,2023-10-27,1.9,3.8,0.3,0.6,8.9,Yes,0,0,Italy,2,Yes,No,No,No,No,0
69,2023-10-27,4.1,8.2,1.0,2.0,9.0,Yes,0,1,Lebanon,8,Yes,No,No,Yes,Yes,1
75,2023-10-27,1.9,3.8,0.4,0.8,8.3,Yes,0,0,Italy,2,Yes,No,No,No,No,0
77,2023-10-27,1.6,3.2,0.3,0.6,8.6,Yes,0,0,Italy,2,Yes,No,No,No,No,0
82,2023-10-27,1.9,3.8,0.4,0.8,8.4,Yes,0,0,Germany,2,Yes,No,No,No,No,0
107,2023-10-27,1.3,2.6,0.3,0.6,8.7,Yes,0,0,Spain,2,Yes,No,No,No,No,0
113,2023-10-27,0.8,1.6,0.2,0.4,8.7,Yes,0,0,Israel,1,No,No,No,No,No,0
133,2023-10-27,2.7,5.4,0.2,0.4,8.0,Yes,0,0,Japan,2,Yes,No,No,No,No,0
149,2023-10-27,0.4,0.8,0.4,0.8,8.0,Yes,1,0,Germany,2,Yes,No,No,No,No,0
174,2023-10-27,0.9,1.8,0.4,0.8,8.3,Yes,1,0,Spain,2,No,No,No,No,No,0
190,2023-10-27,1.1,2.2,0.3,0.6,8.2,Yes,1,0,Spain,2,Yes,No,Yes,No,No,0
3,2023-10-28,0.2,0.4,0.3,0.6,8.1,Yes,1,0,Germany,2,Yes,No,No,No,No,0
30,2023-10-28,2.0,4.0,0.4,0.8,8.8,Yes,1,0,Spain,2,Yes,No,No,No,No,0
32,2023-10-28,0.4,0.8,0.4,0.8,8.0,Yes,1,0,Germany,2,Yes,No,No,No,No,0
46,2023-10-28,3.2,6.4,0.6,1.2,8.8,Yes,1,1,Russia,8,Yes,Yes,No,No,No,1
79,2023-10-28,0.4,0.8,0.5,1.0,8.2,Yes,0,0,Italy,2,Yes,No,No,No,No,0
84,2023-10-28,0.0,0.0,0.0,0.0,8.0,No,0,0,Italy,2,Yes,No,No,No,No,0
91,2023-10-28,0.5,1.0,0.1,0.2,8.6,Yes,0,0,Italy,2,Yes,No,No,No,No,0
98,2023-10-28,2.2,4.4,0.5,1.0,8.8,Yes,0,0,Germany,2,Yes,No,No,No,No,0
123,2023-10-28,1.9,3.8,0.0,0.0,8.0,No,0,0,Israel,1,No,No,No,No,No,0
130,2023-10-28,0.4,0.8,0.5,1.0,8.3,Yes,1,0,USA,2,Yes,No,No,No,No,0
144,2023-10-28,2.2,4.4,0.4,0.8,8.2,Yes,0,0,Israel,1,No,No,No,No,No,0
146,2023-10-28,0.7,1.4,0.4,0.8,8.8,Yes,1,0,Germany,2,Yes,No,Yes,No,No,0
155,2023-10-28,1.1,2.2,0.0,0.0,8.3,No,0,0,Italy,2,Yes,No,No,No,No,0
162,2023-10-28,3.5,7.0,0.7,1.4,9.1,Yes,0,1,Iran,9,No,No,No,Yes,No,1
165,2023-10-28,2.8,5.6,0.3,0.6,9.0,Yes,1,0,Japan,2,Yes,No,No,No,No,0
174,2023-10-28,1.4,2.8,0.4,0.8,8.5,Yes,1,0,USA,2,Yes,No,Yes,No,No,0
176,2023-10-28,1.7,3.4,0.3,0.6,8.5,Yes,1,0,USA,2,Yes,No,No,No,No,0
197,2023-10-28,1.2,2.4,0.5,1.0,8.6,Yes,0,0,Israel,1,No,No,No,No,No,0
4,2023-10-29,2.3,4.6,0.2,0.4,8.1,Yes,1,0,UK,2,Yes,No,No,No,No,0
95,2023-10-29,1.5,3.0,0.3,0.6,8.9,Yes,1,0,USA,2,Yes,No,No,No,No,0
149,2023-10-29,0.0,0.0,0.3,0.6,8.4,Yes,1,0,Italy,2,Yes,No,No,No,No,0
150,2023-10-29,2.9,5.8,0.1,0.2,8.2,Yes,1,0,Italy,2,Yes,No,No,No,No,0
151,2023-10-29,0.6,1.2,0.2,0.4,8.9,Yes,1,0,Spain,2,Yes,No,No,No,No,0
200,2023-10-29,0.1,0.2,0.5,1.0,8.0,Yes,0,0,Israel,1,No,No,No,No,No,0
1,2023-10-30,2.7,5.4,0.1,0.2,8.7,Yes,0,0,France,2,Yes,No,Yes,No,No,0
1,2023-10-30,0.8,1.6,0.2,0.4,8.0,Yes,1,0,UK,2,Yes,No,No,No,No,0
2,2023-10-30,0.8,1.6,0.0,0.0,8.3,No,1,0,UK,2,Yes,No,No,No,No,0
18,2023-10-30,1.1,2.2,0.3,0.6,8.8,Yes,0,0,UK,2,Yes,No,No,No,No,0
31,2023-10-30,2.6,5.2,0.3,0.6,8.8,Yes,1,0,Japan,2,Yes,No,No,No,No,0
33,2023-10-30,1.7,3.4,0.5,1.0,8.7,Yes,1,0,Spain,2,Yes,No,No,No,No,0
78,2023-10-30,0.1,0.2,0.3,0.6,8.3,Yes,0,0,Israel,1,No,No,No,No,No,0
81,2023-10-30,3.0,6.0,0.4,0.8,8.7,Yes,0,0,Italy,2,Yes,No,No,No,No,0
87,2023-10-30,2.1,4.2,0.4,0.8,8.5,Yes,1,0,Germany,2,Yes,No,No,No,No,0
90,2023-10-30,2.7,5.4,0.2,0.4,8.3,Yes,1,0,UK,2,Yes,No,No,No,No,0
100,2023-10-30,2.0,4.0,0.1,0.2,8.4,Yes,0,0,Italy,2,Yes,No,No,No,No,0
133,2023-10-30,4.1,8.2,1.0,2.0,9.4,Yes,0,1,Lebanon,8,Yes,No,No,No,Yes,1
138,2023-10-30,2.3,4.6,0.0,0.0,8.9,No,0,0,UK,2,Yes,No,No,No,No,0
141,2023-10-30,0.1,0.2,0.2,0.4,8.2,Yes,0,0,Germany,2,No,No,No,No,No,0
142,2023-10-30,9.6,19.2,3.3,6.6,11.2,Yes,3,1,Iran,9,Yes,No,No,Yes,No,1
149,2023-10-30,0.8,1.6,0.3,0.6,8.3,Yes,0,0,Israel,1,No,No,Yes,No,No,0
169,2023-10-30,3.0,6.0,0.0,0.0,8.6,No,0,0,Germany,2,No,No,No,No,No,0
178,2023-10-30,8.9,17.8,3.5,7.0,11.8,Yes,3,1,Lebanon,8,Yes,Yes,No,No,No,1
196,2023-10-30,2.6,5.2,0.4,0.8,8.5,Yes,1,0,Italy,2,Yes,No,No,No,No,0
199,2023-10-30,1.7,3.4,0.5,1.0,8.3,Yes,1,0,Israel,1,No,No,No,No,No,0
199,2023-10-30,2.8,5.6,0.4,0.8,8.1,Yes,1,0,Italy,2,Yes,No,No,No,No,0
31,2023-10-31,4.5,9.0,0.7,1.4,9.2,Yes,1,0,Iran,9,Yes,Yes,Yes,Yes,No,1
36,2023-10-31,1.4,2.8,0.2,0.4,8.8,Yes,1,0,Italy,2,Yes,No,No,No,No,0
37,2023-10-31,1.3,2.6,0.4,0.8,8.8,Yes,0,0,Japan,2,Yes,No,No,No,No,0
42,2023-10-31,5.5,11.0,1.4,2.8,10.2,Yes,2,0,Syria,9,Yes,No,No,No,No,1
67,2023-10-31,0.3,0.6,0.4,0.8,8.9,Yes,0,0,Spain,2,Yes,No,Yes,No,No,0
70,2023-10-31,0.6,1.2,0.3,0.6,8.8,Yes,1,0,Germany,2,Yes,No,No,No,No,0
79,2023-10-31,2.5,5.0,0.2,0.4,8.5,Yes,0,0,Italy,2,Yes,No,Yes,No,No,0
108,2023-10-31,2.2,4.4,0.3,0.6,8.5,Yes,0,0,France,2,Yes,No,No,No,No,0
109,2023-10-31,1.6,3.2,0.0,0.0,8.1,No,0,0,UK,2,Yes,No,No,No,No,0
125,2023-10-31,0.5,1.0,0.1,0.2,8.2,Yes,0,0,France,2,Yes,No,No,No,No,0
131,2023-10-31,0.7,1.4,0.1,0.2,8.2,Yes,1,0,Italy,2,Yes,No,Yes,No,No,0
144,2023-10-31,0.1,0.2,0.0,0.0,8.3,No,1,0,Spain,2,Yes,No,No,No,No,0
145,2023-10-31,2.4,4.8,0.3,0.6,8.9,Yes,1,0,UK,2,Yes,No,No,No,No,0
163,2023-10-31,1.9,3.8,0.1,0.2,8.2,Yes,1,0,Israel,1,No,No,No,No,No,0
183,2023-10-31,1.1,2.2,0.3,0.6,8.2,Yes,0,0,USA,2,Yes,No,Yes,No,No,0
191,2023-10-31,1.4,2.8,0.5,1.0,8.8,Yes,0,0,Italy,2,Yes,No,No,No,No,0
198,2023-10-31,0.9,1.8,0.3,0.6,8.8,Yes,1,0,Israel,1,Yes,No,No,No,No,0
5,2023-11-01,2.8,5.6,0.1,0.2,9.0,Yes,0,0,Israel,1,No,No,No,No,No,0
24,2023-11-01,0.6,1.2,0.2,0.4,8.1,Yes,0,0,France,2,No,No,No,No,No,0
25,2023-11-01,1.3,2.6,0.1,0.2,8.2,Yes,1,0,UK,2,Yes,No,No,No,No,0
28,2023-11-01,6.3,12.6,1.9,3.8,9.8,Yes,2,1,Lebanon,8,Yes,No,No,No,No,1
33,2023-11-01,1.3,2.6,0.3,0.6,8.1,Yes,1,0,USA,2,Yes,No,No,No,No,0
55,2023-11-01,1.7,3.4,0.1,0.2,8.4,Yes,0,0,Germany,2,Yes,No,No,No,No,0
64,2023-11-01,1.2,2.4,0.2,0.4,8.1,Yes,0,0,Israel,1,Yes,No,No,No,No,0
68,2023-11-01,1.0,2.0,0.1,0.2,8.2,Yes,1,0,UK,2,Yes,No,No,No,No,0
68,2023-11-01,0.2,0.4,0.2,0.4,8.1,Yes,1,0,Spain,2,Yes,No,No,No,No,0
70,2023-11-01,2.4,4.8,0.3,0.6,8.9,Yes,0,0,USA,2,Yes,No,No,No,No,0
79,2023-11-01,1.5,3.0,0.1,0.2,8.5,Yes,1,0,USA,2,Yes,No,No,No,No,0
81,2023-11-01,0.2,0.4,0.5,1.0,8.8,Yes,0,0,Germany,2,Yes,No,No,No,No,0
87,2023-11-01,3.4,6.8,0.8,1.6,9.3,Yes,1,0,Lebanon,8,Yes,No,No,No,No,1
98,2023-11-01,2.7,5.4,0.1,0.2,8.6,Yes,1,0,USA,2,Yes,No,No,No,No,0
107,2023-11-01,2.2,4.4,0.1,0.2,8.1,Yes,0,0,France,2,No,No,No,No,No,0
140,2023-11-01,2.3,4.6,0.1,0.2,8.6,Yes,0,0,Italy,2,Yes,No,No,No,No,0
179,2023-11-01,2.7,5.4,0.2,0.4,8.5,Yes,0,0,USA,2,Yes,No,No,No,No,0
193,2023-11-01,1.2,2.4,0.1,0.2,8.8,Yes,0,0,Japan,2,Yes,No,No,No,No,0
4,2023-11-02,1.7,3.4,0.3,0.6,8.6,Yes,0,0,Japan,2,No,No,No,No,No,0
9,2023-11-02,0.3,0.6,0.4,0.8,8.5,Yes,0,0,UK,2,Yes,No,No,No,No,0
38,2023-11-02,2.8,5.6,0.5,1.0,8.7,Yes,0,0,Japan,2,Yes,No,No,No,No,0
40,2023-11-02,2.0,4.0,0.1,0.2,8.6,Yes,0,0,Spain,2,Yes,No,No,No,No,0
41,2023-11-02,1.6,3.2,0.2,0.4,9.0,Yes,0,0,USA,2,No,No,No,No,No,0
53,2023-11-02,1.4,2.8,0.1,0.2,8.1,Yes,0,0,Germany,2,Yes,No,No,No,No,0
58,2023-11-02,2.1,4.2,0.0,0.0,8.2,No,0,0,Germany,2,No,No,No,No,No,0
75,2023-11-02,1.0,2.0,0.2,0.4,8.3,Yes,0,0,Germany,2,No,No,No,No,No,0
104,2023-11-02,0.8,1.6,0.5,1.0,8.9,Yes,1,0,UK,2,Yes,No,No,No,No,0
119,2023-11-02,1.1,2.2,0.3,0.6,8.4,Yes,0,0,UK,2,Yes,No,No,No,No,0
121,2023-11-02,1.4,2.8,0.5,1.0,8.6,Yes,0,0,Japan,2,Yes,No,No,No,No,0
171,2023-11-02,1.4,2.8,0.4,0.8,8.3,Yes,1,0,Israel,1,No,No,Yes,No,No,0
176,2023-11-02,2.4,4.8,0.0,0.0,8.5,No,0,0,Germany,2,No,No,No,No,No,0
31,2023-11-03,0.1,0.2,0.0,0.0,8.4,No,0,0,Spain,2,Yes,No,No,No,No,0
35,2023-11-03,2.0,4.0,0.4,0.8,8.5,Yes,1,0,USA,2,No,No,No,No,No,0
37,2023-11-03,1.0,2.0,0.3,0.6,8.1,Yes,0,0,Germany,2,Yes,No,No,No,No,0
83,2023-11-03,1.2,2.4,0.3,0.6,8.6,Yes,1,0,Spain,2,Yes,No,No,No,No,0
101,2023-11-03,0.2,0.4,0.3,0.6,9.0,Yes,0,0,UK,2,Yes,No,No,No,No,0
102,2023-11-03,2.2,4.4,0.3,0.6,8.0,Yes,1,0,USA,2,No,No,No,No,No,0
105,2023-11-03,5.3,10.6,1.1,2.2,10.3,Yes,1,1,China,6,Yes,No,No,Yes,No,1
114,2023-11-03,0.2,0.4,0.5,1.0,8.6,Yes,1,0,Spain,2,Yes,No,No,No,No,0
120,2023-11-03,0.2,0.4,0.4,0.8,8.2,Yes,1,0,Israel,1,No,No,No,No,No,0
132,2023-11-03,1.5,3.0,0.4,0.8,8.6,Yes,0,0,France,2,Yes,No,Yes,No,No,0
137,2023-11-03,0.6,1.2,0.4,0.8,8.6,Yes,0,0,Italy,2,Yes,No,No,No,No,0
149,2023-11-03,2.0,4.0,0.4,0.8,8.7,Yes,1,0,USA,2,Yes,No,No,No,No,0
151,2023-11-03,2.6,5.2,0.3,0.6,8.6,Yes,1,0,France,2,Yes,No,Yes,No,No,0
158,2023-11-03,0.6,1.2,0.2,0.4,8.8,Yes,1,0,Italy,2,No,No,No,No,No,0
162,2023-11-03,0.2,0.4,0.5,1.0,8.5,Yes,1,0,Spain,2,Yes,No,No,No,No,0
189,2023-11-03,0.4,0.8,0.5,1.0,8.4,Yes,0,0,Italy,2,Yes,No,No,No,No,0
200,2023-11-03,1.5,3.0,0.5,1.0,8.9,Yes,0,0,Israel,1,No,No,No,No,No,0
9,2023-11-04,4.1,8.2,0.8,1.6,8.9,Yes,1,1,North Korea,10,Yes,No,No,Yes,No,1
11,2023-11-04,1.6,3.2,0.4,0.8,8.2,Yes,0,0,France,2,Yes,No,No,No,No,0
41,2023-11-04,2.2,4.4,0.1,0.2,8.0,Yes,1,0,Italy,2,Yes,No,Yes,No,No,0
62,2023-11-04,2.4,4.8,0.3,0.6,8.7,Yes,0,0,Israel,1,No,No,Yes,No,No,0
85,2023-11-04,1.1,2.2,0.1,0.2,8.4,Yes,0,0,Israel,1,No,No,No,No,No,0
125,2023-11-04,4.9,9.8,0.8,1.6,9.3,Yes,1,0,Russia,8,Yes,No,No,No,Yes,1
131,2023-11-04,0.7,1.4,0.0,0.0,8.9,No,0,0,Israel,1,No,No,No,No,No,0
134,2023-11-04,1.1,2.2,0.4,0.8,8.1,Yes,0,0,Israel,1,No,No,No,No,No,0
152,2023-11-04,0.5,1.0,0.4,0.8,8.8,Yes,0,0,UK,2,Yes,No,Yes,No,No,0
153,2023-11-04,2.0,4.0,0.2,0.4,8.5,Yes,0,0,Israel,1,No,No,No,No,No,0
185,2023-11-04,1.0,2.0,0.1,0.2,8.4,Yes,0,0,Italy,2,Yes,No,No,No,No,0
191,2023-11-04,2.5,5.0,0.2,0.4,8.0,Yes,1,0,USA,2,Yes,No,Yes,No,No,0
5,2023-11-05,2.4,4.8,0.5,1.0,8.3,Yes,1,0,Italy,2,No,No,No,No,No,0
9,2023-11-05,2.3,4.6,0.0,0.0,8.6,No,0,0,Germany,2,Yes,No,No,No,No,0
13,2023-11-05,0.1,0.2,0.4,0.8,8.8,Yes,1,0,Spain,2,Yes,No,No,No,No,0
16,2023-11-05,0.5,1.0,0.1,0.2,8.8,Yes,0,0,USA,2,Yes,No,No,No,No,0
18,2023-11-05,1.4,2.8,0.1,0.2,8.8,Yes,1,0,Italy,2,Yes,No,No,No,No,0
29,2023-11-05,1.4,2.8,0.1,0.2,8.7,Yes,1,0,UK,2,Yes,No,Yes,No,No,0
42,2023-11-05,2.9,5.8,0.2,0.4,8.2,Yes,0,0,USA,2,Yes,No,No,No,No,0
43,2023-11-05,1.1,2.2,0.3,0.6,8.3,Yes,0,0,Japan,2,Yes,No,No,No,No,0
48,2023-11-05,5.5,11.0,1.6,3.2,10.1,Yes,1,1,North Korea,10,Yes,No,No,Yes,No,1
55,2023-11-05,2.1,4.2,0.3,0.6,8.5,Yes,1,0,Japan,2,Yes,No,No,No,No,0
101,2023-11-05,0.6,1.2,0.3,0.6,8.9,Yes,1,0,Spain,2,Yes,No,No,No,No,0
106,2023-11-05,2.7,5.4,0.4,0.8,8.0,Yes,1,0,USA,2,Yes,No,No,No,No,0
127,2023-11-05,1.5,3.0,0.2,0.4,8.5,Yes,0,0,France,2,No,No,No,No,No,0
132,2023-11-05,2.2,4.4,0.3,0.6,8.5,Yes,1,0,UK,2,No,No,No,No,No,0
133,2023-11-05,2.4,4.8,0.5,1.0,8.5,Yes,0,0,Italy,2,Yes,No,No,No,No,0
144,2023-11-05,0.9,1.8,0.1,0.2,8.8,Yes,1,0,UK,2,Yes,No,No,No,No,0
151,2023-11-05,2.7,5.4,0.3,0.6,8.3,Yes,0,0,UK,2,Yes,No,No,No,No,0
177,2023-11-05,0.6,1.2,0.1,0.2,8.3,Yes,1,0,Germany,2,Yes,No,No,No,No,0
185,2023-11-05,2.5,5.0,0.1,0.2,8.9,Yes,1,0,Germany,2,Yes,No,No,No,No,0
194,2023-11-05,0.9,1.8,0.1,0.2,8.3,Yes,1,0,Israel,1,No,No,No,No,No,0
13,2023-11-06,1.9,3.8,0.5,1.0,8.8,Yes,0,0,UK,2,No,No,No,No,No,0
28,2023-11-06,3.3,6.6,0.6,1.2,9.4,Yes,0,1,Syria,9,Yes,Yes,No,No,No,1
46,2023-11-06,2.8,5.6,0.0,0.0,8.1,No,1,0,France,2,Yes,No,Yes,No,No,0
60,2023-11-06,1.1,2.2,0.3,0.6,8.9,Yes,0,0,Italy,2,Yes,No,No,No,No,0
63,2023-11-06,0.3,0.6,0.2,0.4,8.4,Yes,0,0,Germany,2,Yes,No,No,No,No,0
108,2023-11-06,0.4,0.8,0.2,0.4,8.3,Yes,1,0,Spain,2,Yes,No,No,No,No,0
118,2023-11-06,2.9,5.8,0.3,0.6,9.0,Yes,1,0,Japan,2,Yes,No,No,No,No,0
126,2023-11-06,2.0,4.0,0.2,0.4,8.0,Yes,0,0,France,2,Yes,No,Yes,No,No,0
165,2023-11-06,4.2,8.4,0.7,1.4,8.9,Yes,0,1,Syria,9,Yes,Yes,No,No,No,1
167,2023-11-06,0.9,1.8,0.1,0.2,8.8,Yes,1,0,Israel,1,Yes,No,No,No,No,0
168,2023-11-06,2.0,4.0,0.2,0.4,8.2,Yes,1,0,USA,2,No,No,No,No,No,0
194,2023-11-06,1.8,3.6,0.4,0.8,8.5,Yes,0,0,Spain,2,No,No,No,No,No,0
194,2023-11-06,2.4,4.8,0.4,0.8,8.1,Yes,0,0,Japan,2,No,No,No,No,No,0
10,2023-11-07,0.1,0.2,0.4,0.8,8.5,Yes,1,0,UK,2,Yes,No,No,No,No,0
27,2023-11-07,2.5,5.0,0.0,0.0,8.1,No,1,0,Israel,1,No,No,No,No,No,0
46,2023-11-07,1.5,3.0,0.4,0.8,8.4,Yes,0,0,USA,2,No,No,No,No,No,0
59,2023-11-07,2.3,4.6,0.3,0.6,8.5,Yes,0,0,UK,2,Yes,No,No,No,No,0
95,2023-11-07,4.9,9.8,0.6,1.2,9.3,Yes,0,1,Russia,8,Yes,No,No,No,No,1
96,2023-11-07,0.9,1.8,0.1,0.2,8.2,Yes,1,0,Israel,1,No,No,No,No,No,0
120,2023-11-07,1.1,2.2,0.2,0.4,8.2,Yes,0,0,France,2,Yes,No,No,No,No,0
121,2023-11-07,0.5,1.0,0.4,0.8,8.7,Yes,0,0,Israel,1,No,No,No,No,No,0
123,2023-11-07,4.7,9.4,0.7,1.4,9.0,Yes,0,0,Iran,9,Yes,No,No,No,Yes,1
150,2023-11-07,1.7,3.4,0.4,0.8,8.9,Yes,0,0,USA,2,Yes,No,No,No,No,0
161,2023-11-07,2.5,5.0,0.1,0.2,8.0,Yes,0,0,Italy,2,Yes,No,No,No,No,0
12,2023-11-08,6.9,13.8,1.8,3.6,10.4,Yes,1,1,Iran,9,Yes,No,No,Yes,No,1
12,2023-11-08,1.2,2.4,0.4,0.8,8.2,Yes,0,0,Italy,2,No,No,No,No,No,0
13,2023-11-08,2.4,4.8,0.1,0.2,8.2,Yes,1,0,UK,2,Yes,No,No,No,No,0
28,2023-11-08,2.0,4.0,0.4,0.8,8.8,Yes,1,0,Israel,1,No,No,Yes,No,No,0
36,2023-11-08,2.5,5.0,0.2,0.4,8.1,Yes,0,0,Italy,2,Yes,No,Yes,No,No,0
45,2023-11-08,1.3,2.6,0.3,0.6,9.0,Yes,0,0,Spain,2,Yes,No,No,No,No,0
60,2023-11-08,8.7,17.4,2.7,5.4,11.9,Yes,3,1,Iran,9,Yes,No,No,Yes,No,1
63,2023-11-08,2.9,5.8,0.3,0.6,8.4,Yes,0,0,USA,2,Yes,No,No,No,No,0
67,2023-11-08,2.8,5.6,0.5,1.0,8.4,Yes,0,0,Germany,2,Yes,No,No,No,No,0
81,2023-11-08,2.0,4.0,0.1,0.2,8.6,Yes,1,0,Spain,2,Yes,No,No,No,No,0
94,2023-11-08,2.7,5.4,0.5,1.0,8.7,Yes,0,0,Germany,2,No,No,Yes,No,No,0
97,2023-11-08,0.3,0.6,0.4,0.8,8.6,Yes,1,0,Germany,2,Yes,No,No,No,No,0
119,2023-11-08,2.1,4.2,0.2,0.4,8.3,Yes,0,0,France,2,Yes,No,No,No,No,0
150,2023-11-08,2.2,4.4,0.2,0.4,8.4,Yes,1,0,Japan,2,Yes,No,No,No,No,0
178,2023-11-08,0.8,1.6,0.0,0.0,8.2,No,1,0,UK,2,Yes,No,No,No,No,0
179,2023-11-08,1.1,2.2,0.5,1.0,8.7,Yes,1,0,Israel,1,No,No,No,No,No,0
28,2023-11-09,2.7,5.4,0.1,0.2,8.4,Yes,1,0,UK,2,Yes,No,No,No,No,0
35,2023-11-09,0.7,1.4,0.3,0.6,8.6,Yes,1,0,France,2,Yes,No,No,No,No,0
35,2023-11-09,3.8,7.6,0.5,1.0,9.0,Yes,0,1,Syria,9,Yes,No,No,No,No,1
37,2023-11-09,3.0,6.0,0.0,0.0,8.4,No,1,0,Japan,2,Yes,No,No,No,No,0
82,2023-11-09,1.7,3.4,0.0,0.0,8.4,No,0,0,Italy,2,Yes,No,No,No,No,0
90,2023-11-09,0.1,0.2,0.2,0.4,8.4,Yes,0,0,Japan,2,Yes,No,No,No,No,0
105,2023-11-09,0.9,1.8,0.1,0.2,8.9,Yes,1,0,France,2,Yes,No,Yes,No,No,0
106,2023-11-09,2.6,5.2,0.4,0.8,8.4,Yes,0,0,Japan,2,Yes,No,No,No,No,0
109,2023-11-09,1.0,2.0,0.2,0.4,8.7,Yes,0,0,Spain,2,Yes,No,No,No,No,0
117,2023-11-09,0.5,1.0,0.3,0.6,8.5,Yes,1,0,Spain,2,No,No,No,No,No,0
133,2023-11-09,1.8,3.6,0.3,0.6,9.0,Yes,0,0,UK,2,Yes,No,No,No,No,0
